ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"271621";"OLANZAPINA, DOSAGEM:10 MG";"COMPRIMIDO";"S";"1256802730322";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"120";"1.06";"127.2"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"30/01/2026";"282040";"GEFITINIBE, CONCENTRAÇÃO:250 MG";"COMPRIMIDO";"N";"1004314630013";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"81.706.251/0001-98";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"2160";"13.11";"28317.6"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"287473";"LOSARTANA POTÁSSICA, DOSAGEM:100 MG";"COMPRIMIDO";"N";"1097401210411";"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"49.475.833/0001-06";"BIOLAB SANUS FARMACEUTICA LTDA";"3000";"0.12";"360.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"294643";"IBUPROFENO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"FRASCO";"N";"1384100330083";"Pregão";"ADMINISTRATIVA";"30.0";"ML";"FRASCO 30.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"02.456.955/0001-83";"NATULAB LABORATORIO S.A";"30";"2.4";"72.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"272832";"QUETIAPINA, DOSAGEM:100 MG";"COMPRIMIDO";;;"Registro de Preços";"ADMINISTRATIVA";;;"COMPRIMIDO";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"33.150.764/0001-12";"BIOLAB FARMA GENERICOS LTDA";"120";"0.89";"106.8"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"30/01/2026";"405898";"DESVENLAFAXINA, COMPOSIÇÃO:SAL SUCCINATO, CONCENTRAÇÃO:50 MG, FORMA FARMACÊUTICA:LIBERAÇÃO CONTROLADA";"COMPRIMIDO";"S";"1004312080271";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.944.371/0005-20";"SULMEDIC COMERCIO DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"30960";"0.65";"20124.0"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"26/02/2026";"435985";"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:16 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"05.997.927/0001-61";"MEDIC STOCK COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA";"05.150.338/0001-43";"MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA";"3230";"0.66";"2131.8"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267772";"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG";"COMPRIMIDO";"N";"1134302100020";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"26.156.923/0001-20";"EXPRESS DISTRIBUIDORA DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"500";"0.04";"20.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"415575";"FILME RADIOLÓGICO, TIPO:RAIO-X, DIMENSÕES:18 X 24 CM";"CAIXA";;;"Registro de Preços";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"60.397.874/0001-56";"FUJIFILM DO BRASIL LTDA.";"3";"100.0";"300.0"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"30/01/2026";"439259";"AXITINIBE, CONCENTRAÇÃO:5 MG";"COMPRIMIDO";"N";"1211004520045";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"61.072.393/0039-06";"PFIZER BRASIL LTDA";"61.072.393/0001-33";"PFIZER BRASIL LTDA";"2880";"285.19";"821347.2"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"272454";"CARBAMAZEPINA, DOSAGEM:20 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"FRASCO";"S";"1134302030049";"Registro de Preços";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"50";"6.0";"300.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"273711";"NIMESULIDA, DOSAGEM:50 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL - GOTAS";"FRASCO";"S";"1023505330010";"Pregão";"ADMINISTRATIVA";"15.0";"ML";"FRASCO 15.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"5";"1.9";"9.5"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"415185";"FILME RADIOLÓGICO, TIPO:RAIO-X, ADICIONAL:PARA PROCESSAMENTO SECO, DIMENSÕES:35 X 35 CM";"CAIXA";;;"Registro de Preços";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"60.397.874/0001-56";"FUJIFILM DO BRASIL LTDA.";"4";"160.0";"640.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267689";"METILDOPA, DOSAGEM:250 MG";"COMPRIMIDO";"S";"1023505640028";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"180";"0.48";"86.4"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"308882";"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:400MG + 80MG";"COMPRIMIDO";"S";"1256802090153";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"240";"0.17";"40.8"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"30/01/2026";"407326";"LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:70 MG";"CÁPSULA";"S";"1004315150031";"Pregão";"JUDICIAL";;;"CÁPSULA";"61.190.096/0016-79";"EUROFARMA LABORATORIOS S.A.";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"114432";"4.5";"514944.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"444371";"ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:20 CM, GRAMATURA 1:CERCA DE 13 FIOS/ CM2, EMBALAGEM:EMBALAGEM INDIVIDUAL";"ROLO";;;"Registro de Preços";"ADMINISTRATIVA";"1.25";"M";"ROLO 1.25 M";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"07.186.183/0001-20";"TEXPHARMA INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA";"20";"7.0";"140.0"
"2026";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"76.416.866/0001-40";"CURITIBA";"PR";"26/01/2026";"30/01/2026";"407327";"LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:50 MG";"CÁPSULA";"S";"1004315150023";"Pregão";"JUDICIAL";;;"CÁPSULA";"61.190.096/0016-79";"EUROFARMA LABORATORIOS S.A.";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"88512";"3.96";"350507.52"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"352314";"PANTOPRAZOL, CONCENTRAÇÃO:40 MG, FORMA FARMACEUTICA:PÓ LIÓFILO P/ INJETÁVEL";"FRASCO-AMPOLA";"S";"1163701270039";"Registro de Preços";"ADMINISTRATIVA";;;"FRASCO-AMPOLA";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"58.430.828/0001-60";"BLAU FARMACEUTICA S.A.";"300";"2.5";"750.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"282882";"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:20 MG";"COMPRIMIDO";"S";"1677304630091";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"05.044.984/0001-26";"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA";"600";"0.35";"210.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"267769";"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1134302020061";"Registro de Preços";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"300";"1.0";"300.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"269388";"DEXAMETASONA, DOSAGEM:4 MG";"COMPRIMIDO";"S";"1023507020434";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"40";"0.22";"8.8"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"405620";"REVELADOR RADIOLÓGICO, TIPO:SOLUÇÃO AQUOSA PRONTA P/ USO, APLICAÇÃO:PARA PROCESSAMENTO MANUAL";"LITRO";;;"Registro de Preços";"ADMINISTRATIVA";;;"LITRO";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"60.397.874/0001-56";"FUJIFILM DO BRASIL LTDA.";"2";"250.0";"500.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"FRASCO";"N";"1542300440063";"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"120";"1.4";"168.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"352192";"RINGER, COMPOSIÇÃO:SIMPLES, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:SISTEMA FECHADO";"FRASCO";"N";"1004101150057";"Registro de Preços";"ADMINISTRATIVA";"500.0";"ML";"FRASCO 500.00 ML";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"216";"2.1";"453.6"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267892";"PANTOPRAZOL, DOSAGEM:40 MG";"COMPRIMIDO";"S";"1091701200064";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"17.875.154/0001-20";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"120";"0.19";"22.8"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"303292";"RINGER, COMPOSIÇÃO:ASSOCIADO COM LACTATO DE SÓDIO, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, CARACTERÍSTICA ADICIONAL:SISTEMA FECHADO";"FRASCO";"N";"1004101030035";"Registro de Preços";"ADMINISTRATIVA";"500.0";"ML";"FRASCO 500.00 ML";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"210";"1.11";"233.1"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"386396";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:80 MG + 11,5 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL";"FRASCO";"S";"1023508190023";"Pregão";"ADMINISTRATIVA";"70.0";"ML";"FRASCO 70.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"20";"22.86";"457.2"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"339565";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO DE ANÁLISE:QUANTITATIVO DE GLICOSE, CARACTERÍSTICAS ADICIONAIS:CAPILAR, APRESENTAÇÃO:TIRA";"UNIDADE";;;"Registro de Preços";"ADMINISTRATIVA";;;"UNIDADE";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"05.343.029/0001-90";"MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA";"30";"9.0";"270.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"270558";"ACETILCISTEÍNA, DOSAGEM:20 MG/ML, INDICAÇÃO:XAROPE";"FRASCO";"S";"1542301080073";"Pregão";"ADMINISTRATIVA";"120.0";"ML";"FRASCO 120.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"20";"3.36";"67.2"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"270120";"CLONAZEPAM, DOSAGEM:2,5 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL- GOTAS";"FRASCO";"S";"1134301660022";"Registro de Preços";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"19.570.720/0001-10";"HIPOLABOR FARMACEUTICA LTDA";"200";"1.0";"200.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"270620";"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:10MG + 250MG";"COMPRIMIDO";"N";"1057101070011";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"600";"0.31";"186.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"437174";"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:23 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 1:C/ ADAPTADOR COLETA À VÁCUO, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Registro de Preços";"ADMINISTRATIVA";;;"UNIDADE";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.418.042/0001-31";"CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA";"10";"10.0";"100.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"268080";"ATORVASTATINA CÁLCICA, DOSAGEM:10 MG";"COMPRIMIDO";"S";"1023511190020";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"90";"0.18";"16.2"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"269891";"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:EXTRAPEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO";"CAIXA";;;"Registro de Preços";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"43.945.150/0001-80";"ABL INDUSTRIA, COMERCIO ATACADISTA, IMPORTACAO E EXPORTACAO LTDA";"30";"7.0";"210.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267203";"DIPIRONA SÓDICA, DOSAGEM:500 MG";"COMPRIMIDO";"S";"1201901250089";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"33.408.105/0001-33";"GREENPHARMA QUIMICA E FARMACEUTICA EM RECUPERACAO JUDICIAL LTDA";"3000";"0.13";"390.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"269894";"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO";"CAIXA";;;"Registro de Preços";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"43.945.150/0001-80";"ABL INDUSTRIA, COMERCIO ATACADISTA, IMPORTACAO E EXPORTACAO LTDA";"40";"7.0";"280.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"353333";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:875MG + 125MG";"COMPRIMIDO";"S";"1023508450165";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"120";"3.27";"392.4"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"269891";"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:EXTRAPEQUENO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO";"CAIXA";;;"Registro de Preços";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"43.945.150/0001-80";"ABL INDUSTRIA, COMERCIO ATACADISTA, IMPORTACAO E EXPORTACAO LTDA";"30";"7.0";"210.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"271111";"AMOXICILINA, CONCENTRAÇÃO:50MG/ML, APRESENTAÇÃO:PÓ PARA SUSPENSÃO ORAL";"FRASCO";"S";"1438101110136";"Pregão";"ADMINISTRATIVA";"60.0";"ML";"FRASCO 60.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"02.814.497/0001-07";"CIMED INDUSTRIA S.A.";"50";"2.98";"149.0"
"2026";"FUNDO MUNICIPAL DE SAUDE DE FARO";"MUNICIPAL";"12.403.819/0001-89";"FARO";"PA";"26/01/2026";"27/02/2026";"437174";"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:23 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 1:C/ ADAPTADOR COLETA À VÁCUO, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Registro de Preços";"ADMINISTRATIVA";;;"UNIDADE";"16.647.278/0001-95";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.418.042/0001-31";"CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA";"10";"10.0";"100.0"
"2026";"FUNDO MUNICIPAL DE SAUDE - SALGADINHO - PB";"MUNICIPAL";"11.321.779/0001-63";"SALGADINHO";"PB";"26/01/2026";"09/02/2026";"267650";"ENALAPRIL MALEATO, DOSAGEM:5 MG";"COMPRIMIDO";"S";"1057101580079";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"1500";"0.05";"75.0"
